"","NAME","NAMEJOIN","NAMECOUNTY","COUNTYJOIN","DATE","DATA_SOURC","IMG_VERIFD","X","Y","INDEX","P_CODE","ALT_NAME1","ALT_NAME2","ALT_NAME3","ALT_NAME4","STATEJOIN","PAYAM","BOMA","FUNC_CLASS","CONF_SCORE","SRC_VERIFD","SRC_V_REM"
"5016","Duboro","Duboro","DuboroMvolo","Mvolo",NA,"WFP, NBS Western Equatoria, UNMISS",0,30.04639,5.78056,11992,"BV-0885","","","","","WesternEquatoria","Yeri","",6,30,0,""
"5017","Yeri","Yeri","YeriMvolo","Mvolo",NA,"WFP, NBS Western Equatoria, OCHA IDP, UNMISS",1,30.10446,5.78083,11993,"BV-0886","","","","","WesternEquatoria","Yeri","",5,150,1,""
"5018","Nakape","Nakape","NakapeYambio","Yambio",NA,"WFP, OCHA COD, UNMISS, NBS Western Equatoria",0,28.61415,5.78122,11423,"BU-0183","","","","","WesternEquatoria","Nadiangere","",6,90,1,""
"5019","Sito","Sito","SitoTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",0,30.73856,5.78233,11664,"BV-0503","","","","","CentralEquatoria","Tali","Jokari",6,20,0,"inside County"
"5020","Dingima","Dingima","DingimaTambura","Tambura",NA,"WFP",1,27.22205,5.78238,12502,"BT-0173","","","","","WesternEquatoria","Namatina","",6,20,1,""
"5021","Wayatoko","Wayatoko","WayatokoTerekeka","Terekeka",NA,"AOK",0,31.29795,5.78335,18304,"","","","","","CentralEquatoria","Rijong","",6,30,0,""
"5022","Winikasa","Winikelu","WinikeluMvolo","Mvolo",NA,"OCHA COD",1,30.10463,5.78468,12112,"BV-0914","Winikelu","","","","WesternEquatoria","Yeri","YERI",6,10,0,"inside County"
"5023","Buring","Buring","BuringTerekeka","Terekeka",NA,"WFP, OCHA COD, UNMISS, NBS Central Equatoria",0,31.07061,5.78747,11586,"BV-0437","","","","","CentralEquatoria","Tindilo","",6,50,1,""
"5024","Mbaya","Mbaya","MbayaMvolo","Mvolo",NA,"OCHA COD",1,30.1377,5.78783,12113,"BV-0915","","","","","WesternEquatoria","Yeri","DOGERENG",6,10,0,"inside County"
"5025","Ngori","Ngori","NgoriMvolo","Mvolo",NA,"OCHA COD",1,30.10462,5.78802,12114,"BV-0916","","","","","WesternEquatoria","Yeri","BAGORI",6,10,0,"inside County"
"5026","Basukwa","Basukwa","BasukwaYambio","Yambio",NA,"WFP",1,28.77806,5.78819,11424,"BU-0184","","","","","WesternEquatoria","Nadiangere","",6,20,1,""
"5027","YeriCentre","Yeri_Centre","Yeri_CentreMvolo","Mvolo",NA,"OCHA COD",1,30.10665,5.79087,12115,"BV-0917","","","","","WesternEquatoria","Yeri","YERI",6,10,0,"inside County"
"5028","Mulinda","Mulinda","MulindaMvolo","Mvolo",NA,"WFP, UNMISS, NBS Western Equatoria",1,30.38194,5.79167,11994,"BV-0887","","","","","WesternEquatoria","Dari","",6,30,0,""
"5029","Panchwo","Panchwo","PanchwoTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.64246,5.79386,11667,"BV-0506","","","","","CentralEquatoria","Tali","Makido",6,20,0,"inside County"
"5030","Birshi","Birshi","BirshiYambio","Yambio",NA,"WFP, UNMISS, NBS Western Equatoria",1,28.79804,5.79524,11425,"BU-0185","","","","","WesternEquatoria","Nadiangere","",6,40,1,""
"5031","Mirda","Mirda","MirdaTerekeka","Terekeka",NA,"WFP, UNMISS, OCHA COD, NBS Central Equatoria",1,30.82392,5.79527,11587,"BV-0438","","","","","CentralEquatoria","Tali","",6,50,1,""
"5032","Mokenyawoko","Mokenyawoko","MokenyawokoTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.66347,5.79603,11665,"BV-0504","","","","","CentralEquatoria","Tali","Jokari",6,20,0,"inside County"
"5033","Kero","Kero","KeroMvolo","Mvolo",NA,"OCHA COD",1,30.13896,5.79714,12116,"BV-0918","","","","","WesternEquatoria","Yeri","DOGERENG",6,10,0,"inside County"
"5034","NdiaAzai","Ndia_Azai","Ndia_AzaiMvolo","Mvolo",NA,"WFP, OCHA COD, UNMISS, NBS Western Equatoria",0,29.90079,5.79852,11995,"BU-0186","","","","","WesternEquatoria","Bagori","",6,50,1,""
"5035","Sassa","Sassa","SassaYambio","Yambio",NA,"WFP, OCHA COD, NBS Western Equatoria, UNMISS",1,28.81852,5.79918,11426,"BU-0187","","","","","WesternEquatoria","Nadiangere","",6,50,1,""
"5036","Shogle","Shogle","ShogleTerekeka","Terekeka",NA,"WFP, UNMISS, OCHA COD, NBS Central Equatoria",1,31.68476,5.7994,11588,"BW-0181","","","","","CentralEquatoria","Tombek","",6,50,1,""
"5037","Shamma","Shamma","ShammaTwic","Twic",NA,"WFP, UNMISS, NBS Warrap",0,28.43,8.94,2655,"BC-1867","","","","","Warrap","Turalei","",6,30,1,""
"5038","Wanda","Wanda","WandaMvolo","Mvolo",NA,"OCHA COD",1,29.86603,5.80098,12110,"BU-0240","","","","","WesternEquatoria","Bagori","BAGORI",6,10,0,"inside County"
"5039","TombekCentre","Tombek_Centre","Tombek_CentreTerekeka","Terekeka",NA,"AOK",0,31.30392,5.80108,18309,"","","","","","CentralEquatoria","Rijong","",6,30,0,""
"5040","Tombek","Tombek","TombekTerekeka","Terekeka",NA,"OCHA IDP, UNMISS, IOM IDP",0,31.30386,5.80118,11591,"BV-0440","","","","","CentralEquatoria","Rijong","",7,90,1,"RRC"
"5041","Tombi","Tombi","TombiTerekeka","Terekeka",NA,"WFP, UNMISS, NBS Central Equatoria",1,31.68325,5.80138,11589,"BW-0182","","","","","CentralEquatoria","Tombek","",6,30,0,""
"5042","Jakari","Jakari","JakariTerekeka","Terekeka",NA,"WFP, OCHA COD, UNMISS, NBS Central Equatoria",1,30.74444,5.80241,11590,"BV-0439","","","","","CentralEquatoria","Tali","",6,50,1,""
"5043","Awoloken","Awoloken","AwolokenTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.74166,5.80295,11658,"BV-0497","","","","","CentralEquatoria","Tali","Jokari",6,20,0,"inside County"
"5044","LesiMbaru","Lesi_Mbaru","Lesi_MbaruMvolo","Mvolo",NA,"OCHA COD",1,30.13009,5.80297,12117,"BV-0919","","","","","WesternEquatoria","Yeri","DOGERENG",6,10,0,"inside County"
"5045","Rumajing","Rumajing","RumajingTwic","Twic",NA,"UNMISS",1,28.43,9.07,7617,"BC-2263","","","","","Warrap","Turalei","",6,20,1,"Wau GIS"
"5046","MangokPannot","Mangok_Pannot","Mangok_PannotTwic","Twic",NA,"UNMISS",1,28.43,9.09,7653,"BC-2285","","","","","Warrap","Turalei","",6,20,1,"Wau GIS in Turalei town"
"5047","Kadi","Kadi","KadiMvolo","Mvolo",NA,"WFP, OCHA COD, NBS Western Equatoria, UNMISS",1,29.98306,5.80393,11996,"BU-0188","","","","","WesternEquatoria","Yeri","",6,50,1,""
"5048","Tapari","Tapari","TapariTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.86141,5.80424,11656,"BV-0495","","","","","CentralEquatoria","Tali","Bari",6,20,0,"inside County"
"5049","Akpa","Akpa","AkpaTambura","Tambura",NA,"WFP",0,27.18028,5.80618,12504,"BT-0175","","","","","WesternEquatoria","Namatina","",6,10,0,""
"5050","Gillut","Gillut","GillutTerekeka","Terekeka",NA,"WFP, OCHA COD, UNMISS, NBS Central Equatoria",1,31.21626,5.80738,11592,"BV-0441","","","","","CentralEquatoria","Rijong","",6,50,1,"Google Earth"
"5051","Basa","Basa","BasaTambura","Tambura",NA,"WFP",0,27.73028,5.80832,12505,"BT-0176","","","","","WesternEquatoria","Tambura","",6,20,1,""
"5052","Dororimbere","Dororimbere","DororimbereMvolo","Mvolo",NA,"OCHA COD",1,29.87717,5.809,12111,"BU-0241","","","","","WesternEquatoria","Bagori","KPERIKUDU",6,10,0,"inside County"
"5053","Terjaringa","Terjaringa","TerjaringaTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.83128,5.80911,11655,"BV-0494","","","","","CentralEquatoria","Tali","Bari",6,20,0,"inside County"
"5054","Abanganga","Abanganga","AbangangaTerekeka","Terekeka",NA,"NBS Central Equatoria",1,31.68442,5.81142,11683,"BW-0192","","","","","CentralEquatoria","Tombek","Swaklee",6,10,0,""
"5055","Bagagia","Bagagia","BagagiaYambio","Yambio",NA,"WFP",1,28.8006,5.81195,11427,"BU-0189","","","","","WesternEquatoria","Nadiangere","",6,20,1,""
"5056","Dabai","Dabai","DabaiMvolo","Mvolo",NA,"WFP, OCHA COD, NBS Western Equatoria, UNMISS",1,29.97189,5.81272,11997,"BU-0190","","","","","WesternEquatoria","Yeri","",6,50,1,""
"5057","Dari","Dari","DariMvolo","Mvolo",NA,"WFP",1,30.35924,5.81351,11998,"BV-0888","","","","","WesternEquatoria","Dari","",4,20,1,""
"5058","Mulunya","Mulunya","MulunyaTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.79626,5.81352,11661,"BV-0500","","","","","CentralEquatoria","Tali","Jabur",6,20,0,"inside County"
"5059","Anyang","Anyang","AnyangTerekeka","Terekeka",NA,"OCHA COD",1,31.68554,5.81447,11682,"BW-0191","","","","","CentralEquatoria","Tombek","Swaklee",6,10,0,"inside County"
"5060","Duma","Duma","DumaTambura","Tambura",NA,"WFP",0,27.57611,5.81704,12506,"BT-0177","","","","","WesternEquatoria","Tambura","",5,20,1,""
"5061","Banwar","Banwar","BanwarMvolo","Mvolo",NA,"WFP, OCHA COD, UNMISS, NBS Western Equatoria",1,29.93547,5.81712,11999,"BU-0191","","","","","WesternEquatoria","Bagori","",6,90,1,""
"5062","Ngogola","Ngogola","NgogolaTambura","Tambura",NA,"WFP, UNMISS, NBS Western Equatoria",0,27.26545,5.82091,12507,"BT-0178","","","","","WesternEquatoria","Namatina","",6,30,0,""
"5063","Yebisak","Yebisak","YebisakTerekeka","Terekeka",NA,"WFP, OCHA COD, UNMISS, NBS Central Equatoria",1,31.77141,5.82162,11593,"BW-0183","","","","","CentralEquatoria","Gameiza","",6,90,1,""
"5064","Cona","Cona","ConaJurRiver","JurRiver",NA,"WFP, UNMISS, NBS Western Bahr el Ghazal",1,28.43547,7.11837,5825,"BL-0079","","","","","WesternBahrelGhazal","Kuajiena","",6,30,1,""
"5065","Layindi","Layindi","LayindiTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.83927,5.8238,11654,"BV-0493","","","","","CentralEquatoria","Tali","Bari",6,20,0,"inside County"
"5066","Kosupi","Kosupi","KosupiTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",0,30.74912,5.82488,11657,"BV-0496","","","","","CentralEquatoria","Tali","Jokari",6,20,0,"inside County"
"5067","Gama","Gama","GamaTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.60879,5.82535,11666,"BV-0505","","","","","CentralEquatoria","Tali","Makido",6,20,0,"inside County"
"5068","Tellang","Tellang","TellangTerekeka","Terekeka",NA,"WFP, UNMISS, NBS Central Equatoria",1,30.82531,5.82718,11594,"BV-0442","","","","","CentralEquatoria","Tali","",6,30,0,""
"5069","Aromnyir","Aromnyir","AromnyirTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.83768,5.83301,11653,"BV-0492","","","","","CentralEquatoria","Tali","Bari",6,20,0,"inside County"
"5070","Pochalla","Pochalla","PochallaJurRiver","JurRiver",NA,"WFP, UNMISS, NBS Western Bahr el Ghazal",1,28.43547,7.17833,5827,"BL-0085","","","","","WesternBahrelGhazal","Kuajiena","",6,30,1,""
"5071","AliBundit","Ali_Bundit","Ali_BunditMvolo","Mvolo",NA,"WFP, OCHA COD, NBS Western Equatoria, UNMISS",1,30.46139,5.83618,12000,"BV-0889","","","","","WesternEquatoria","Dari","",6,50,1,""
"5072","PulNhom","Pul_Nhom","Pul_NhomTerekeka","Terekeka",NA,"AOK",0,31.58807,5.83959,18335,"","","","","","CentralEquatoria","Tombek","",6,30,0,""
"5073","MoruKimod","Moru_Kimod","Moru_KimodPibor","Pibor",NA,"WFP, UNMISS, NBS Jonglei",1,34.38333,5.84167,4307,"BX-0001","","","","","Jonglei","Kiziongora","",6,30,1,""
"5074","Ruminyang","Ruminyang","RuminyangTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.83635,5.84287,11652,"BV-0491","","","","","CentralEquatoria","Tali","Bari",6,20,0,"inside County"
"5075","Wasi","Wasi","WasiMvolo","Mvolo",NA,"WFP, UNMISS, NBS Western Equatoria",0,30.38361,5.84528,12001,"BV-0890","","","","","WesternEquatoria","Dari","",6,30,0,""
"5076","Makangere","Makangere","MakangereTambura","Tambura",NA,"WFP, NBS Western Equatoria, UNMISS",0,27.78333,5.85,12508,"BT-0179","","","","","WesternEquatoria","Tambura","",6,30,0,""
"5077","Mading","Mading","MadingTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.79222,5.85194,11649,"BV-0487","","","","","CentralEquatoria","Tali","Jabur",6,20,0,"inside County"
"5078","Diaturu","Diaturu","DiaturuYambio","Yambio",NA,"WFP, OCHA COD, UNMISS, NBS Western Equatoria",1,28.66985,5.85223,11428,"BU-0192","","","","","WesternEquatoria","Nadiangere","",6,50,1,""
"5079","Sangisangi","Sangisangi","SangisangiYambio","Yambio",NA,"WFP, OCHA COD, UNMISS, NBS Western Equatoria",1,28.74066,5.85268,11429,"BU-0193","","","","","WesternEquatoria","Nadiangere","",6,50,1,""
"5080","Lanioro","Lanioro","LanioroMvolo","Mvolo",NA,"WFP, OCHA COD, UNMISS, NBS Western Equatoria",1,30.43411,5.85299,12002,"BV-0891","","","","","WesternEquatoria","Dari","",6,50,1,""
"5081","Kirotnyumbo","Kirotnyumbo","KirotnyumboTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.8452,5.85478,11651,"BV-0490","","","","","CentralEquatoria","Tali","Bari",6,20,0,"inside County"
"5082","Najujur","Najujur","NajujurTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.83736,5.8555,11650,"BV-0489","","","","","CentralEquatoria","Tali","Bari",6,20,0,"inside County"
"5083","Verlingai","Verlingai","VerlingaiTerekeka","Terekeka",NA,"WFP, UNMISS, NBS Central Equatoria, OCHA COD",1,30.82681,5.85577,11595,"BV-0443","","","","","CentralEquatoria","Tali","",6,50,1,""
"5084","DariCentre","Dari_Centre","Dari_CentreMvolo","Mvolo",NA,"OCHA COD",1,30.33484,5.8565,12100,"BV-0905","","","","","WesternEquatoria","Lessi","DARI",6,10,0,"inside County"
"5085","Dakada","Dakada","DakadaMvolo","Mvolo",NA,"WFP, UNMISS, NBS Western Equatoria",1,30.30306,5.85722,12003,"BV-0892","","","","","WesternEquatoria","Lessi","",6,30,0,""
"5086","Akoung","Akoung","AkoungAbyeiRegion","AbyeiRegion",NA,"GPS",0,28.43735,9.59435,17745,"NC35110149","","","","","Warrap","AbyeiRegion","",6,0,0,""
"5087","Awiri","Awiri","AwiriMvolo","Mvolo",NA,"WFP, OCHA COD, NBS Western Equatoria, UNMISS",1,30.31939,5.86059,12004,"BV-0893","","","","","WesternEquatoria","Lessi","",6,90,1,""
"5088","Kolo","Kolo","KoloTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.75908,5.86372,11645,"BV-0483","","","","","CentralEquatoria","Tali","Makido",6,20,0,"inside County"
"5089","MakuachB","Makuach_B","Makuach_BTerekeka","Terekeka",NA,"OCHA COD, NBS Jonglei",1,31.74607,5.86453,11596,"BW-0184","","","","","CentralEquatoria","Gameiza","Pariak",6,30,1,"Check on attributes and location"
"5090","Bari","Bari","BariTerekeka","Terekeka",NA,"WFP, OCHA COD, UNMISS, NBS Central Equatoria",1,30.84572,5.86462,11599,"BV-0444","","","","","CentralEquatoria","Tali","",6,40,0,""
"5091","Mat-Juor","Mat_juor","Mat_juorTerekeka","Terekeka",NA,"OCHA COD, NBS Lakes",1,31.64047,5.86515,11597,"BW-0185","","","","","CentralEquatoria","Tombek","Kalthok",6,30,1,"Check on attributes and location"
"5092","Dog-Atit","Dog_atit","Dog_atitTerekeka","Terekeka",NA,"OCHA COD, NBS Lakes",1,31.6406,5.86546,11598,"BW-0186","","","","","CentralEquatoria","Tombek","Kalthok",6,30,1,"Check on attributes and location"
"5093","Abyei","Abyei","AbyeiAbyeiRegion","AbyeiRegion",NA,"GPS",0,28.43735,9.59435,17817,"NC35070103","","","","","Warrap","AbyeiRegion","",6,0,0,""
"5094","N'Enkigo","Nenkigo","NenkigoGogrialEast","GogrialEast",NA,"WFP",1,28.4377,8.26645,1772,"BC-1671","","","","","Warrap","Pathuon East","",6,20,1,""
"5095","KiirWunchueiAbi","Kiir_Wunchuei_Abi","Kiir_Wunchuei_AbiAbyeiRegion","AbyeiRegion",NA,"GPS",0,28.4377,9.46994,17770,"NC35110177","","","","","Warrap","AbyeiRegion","",6,0,0,""
"5096","Sukuriawir","Sukuriawir","SukuriawirTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.77056,5.87044,11646,"BV-0484","","","","","CentralEquatoria","Tali","Jabur",6,20,0,"inside County"
"5097","NyinMajak","Nyin_Majak","Nyin_MajakBorSouth","BorSouth",NA,"VAS",0,31.74679,5.87081,18038,"","","","","","Jonglei","Kolnyang","Cuei-Keer",6,0,0,""
"5098","Bangachorot","Bangachorot","BangachorotBorSouth","BorSouth",NA,"AOK",0,31.73285,5.87123,18128,"","","","","","Jonglei","Kolnyang","",6,30,0,""
"5099","Karanga","Karanga","KarangaTambura","Tambura",NA,"WFP",1,27.12827,5.87183,12509,"BT-0180","","","","","WesternEquatoria","Namatina","",6,20,1,""
"5100","Umbolo","Umbolo","UmboloTerekeka","Terekeka",NA,"WFP, OCHA COD, NBS Central Equatoria, UNMISS",1,31.02514,5.87213,11600,"BV-0445","","","","","CentralEquatoria","Tindilo","",6,50,1,""
"5101","Dayangapure","Dayangapure","DayangapureTerekeka","Terekeka",NA,"OCHA COD",1,30.7467,5.87281,11641,"BV-0478","","","","","CentralEquatoria","Tali","Makido",6,10,0,"inside County"
"5102","Lesi","Lesi","LesiMvolo","Mvolo",NA,"WFP, UNMISS, NBS Western Equatoria, OCHA IDP",1,30.30907,5.87598,12005,"BV-0894","","","","","WesternEquatoria","Lessi","",5,110,1,""
"5103","Yang-Kuei","Yang_kuei","Yang_kueiTerekeka","Terekeka",NA,"OCHA COD, NBS Lakes",0,31.60379,5.87705,11601,"BW-0187","","","","","CentralEquatoria","Tombek","Kalthok",6,30,1,"Check on attributes and location"
"5104","Lotoroko","Lotoroko","LotorokoTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.75634,5.87719,11642,"BV-0479","","","","","CentralEquatoria","Tali","Makido",6,20,0,"inside County"
"5105","Kuku","Kuku","KukuAwerial","Awerial",NA,"WFP, OCHA COD, UNMISS, NBS Lakes",1,31.66688,5.87911,14244,"BW-0859","","","","","Lakes","Puluk","",6,50,1,""
"5106","BariCentre","Bari_Centre","Bari_CentreMvolo","Mvolo",NA,"OCHA COD",1,30.27322,5.8798,12101,"BV-0907","","","","","WesternEquatoria","Lessi","BARI",6,10,0,"inside County"
"5107","Pikodak","Pikodak","PikodakTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.78217,5.88019,11647,"BV-0485","","","","","CentralEquatoria","Tali","Jabur",6,20,0,"inside County"
"5108","Tokot","Tokot","TokotAwerial","Awerial",NA,"WFP",1,31.55736,5.88115,14238,"BW-0852","","","","","Lakes","Puluk","",6,20,1,""
"5109","YarAmal","Yar_Amal","Yar_AmalAwerial","Awerial",NA,"AOK",0,31.58145,5.88131,18336,"","","","","","Lakes","Puluk","",6,30,0,""
"5110","Kalthok","Kalthok","KalthokAwerial","Awerial",NA,"UNMISS",1,31.57208,5.88157,12123,"BW-0188","","","","","Lakes","Puluk","",6,10,0,""
"5111","Lindi","Lindi","LindiMvolo","Mvolo",NA,"WFP, NBS Western Equatoria, UNMISS, OCHA COD",1,30.13408,5.88212,12006,"BV-0895","","","","","WesternEquatoria","Yeri","",6,50,1,""
"5112","Malual-Ramtong","Malual_ramtong","Malual_ramtongAwerial","Awerial",NA,"OCHA COD, NBS Lakes",1,31.57588,5.8822,14241,"BW-0856","","","","","Lakes","Puluk","Kalthok",6,20,0,"inside County"
"5113","GuacAwan","Guac_Awan","Guac_AwanTonjNorth","TonjNorth",NA,"UNMISS",1,28.44,7.85,6817,"BL-0054","","","","","Warrap","Manloor","",6,20,1,"Wau GIS"
"5114","Heergok","Heergok","HeergokAwerial","Awerial",NA,"OCHA COD, NBS Lakes",1,31.6009,5.88224,14243,"BW-0858","","","","","Lakes","Puluk","Kalthok",6,20,0,"inside County"
"5115","Neria","Neria","NeriaPibor","Pibor",NA,"WFP, UNMISS, NBS Jonglei",1,34.08556,5.88333,4311,"BX-0005","","","","","Jonglei","Kiziongora","",6,30,1,""
"5116","Jukindya","Jukindya","JukindyaTerekeka","Terekeka",NA,"OCHA COD, NBS Central Equatoria",1,30.7302,5.8839,11640,"BV-0477","","","","","CentralEquatoria","Tali","Makido",6,20,0,"inside County"
"5117","Newsite","Newsite","NewsiteTerekeka","Terekeka",NA,"AOK",0,30.76095,5.88462,18259,"","","","","","CentralEquatoria","Tali","",6,30,0,""
"5118","Kojobu","Kojobu","KojobuTerekeka","Terekeka",NA,"OCHA COD",1,30.76145,5.88463,11643,"BV-0480","","","","","CentralEquatoria","Tali","Makido",6,10,0,"inside County"
"5119","Kidima","Kidima","KidimaTerekeka","Terekeka",NA,"OCHA COD",1,30.77431,5.88594,11644,"BV-0482","","","","","CentralEquatoria","Tali","Jabur",6,10,0,"inside County"
"5120","Marlango","Marlango","MarlangoTerekeka","Terekeka",NA,"WFP, OCHA COD, NBS Central Equatoria, UNMISS",0,30.5511,5.88715,11602,"BV-0446","","","","","CentralEquatoria","Tali","",6,50,1,""
"5121","HaiComboni","Hai_Comboni","Hai_ComboniTerekeka","Terekeka",NA,"AOK",0,30.77662,5.8896,18346,"","","","","","CentralEquatoria","Tali","",6,30,0,""
"5122","Kullum","Kullum","KullumAwerial","Awerial",NA,"WFP",0,31.66237,5.89047,14317,"BW-0876","","","","","Lakes","Puluk","",6,20,1,""
"5123","Makuach","Makuach","MakuachBorSouth","BorSouth",NA,"UNMISS, OCHA COD, NBS Jonglei",1,31.72331,5.89149,90,"BW-0007","Makuach A","Makuch A","","","Jonglei","Kolnyang","",6,30,1,""
"5124","Jam","Jam","JamBorSouth","BorSouth",NA,"VAS",1,31.72575,5.89191,17937,"BW-0006","","","","","Jonglei","Kolnyang","Pariak",6,0,0,""
"5125","Ngechele","Ngechele","NgechelePibor","Pibor",NA,"WFP, UNMISS, NBS Jonglei, OCHA COD",0,33.82153,5.89233,4312,"BX-0006","","","","","Jonglei","Kiziongora","",6,40,1,""
"5126","GellRiverPo","Gell_River_Po","Gell_River_PoTerekeka","Terekeka",NA,"WFP, NBS Central Equatoria",1,30.77181,5.89239,11603,"BV-0447","","","","","CentralEquatoria","Tali","",6,20,0,""
"5127","Zungoa","Zungoa","ZungoaTambura","Tambura",NA,"WFP",1,27.20659,5.89306,12510,"BT-0181","","","","","WesternEquatoria","Namatina","",6,20,1,""
"5128","NPAsettlement","NPA_settlement","NPA_settlementTerekeka","Terekeka",NA,"AOK",0,30.77678,5.89309,18310,"","","","","","CentralEquatoria","Tali","",6,30,0,""
"5129","Tali","Tali","TaliTerekeka","Terekeka",NA,"UNMISS, NBS Central Equatoria, OCHA COD",1,30.77689,5.89358,11648,"BV-0486","","","","","CentralEquatoria","Tali","",4,110,1,"JLC/FAO,"
"5130","HaiPolice","Hai_Police","Hai_PoliceTerekeka","Terekeka",NA,"AOK",0,30.77724,5.89409,18311,"","","","","","CentralEquatoria","Tali","",6,30,0,""
"5131","Kiyu","Kiyu","KiyuTerekeka","Terekeka",NA,"OCHA COD",1,30.55748,5.89493,11628,"BV-0465","","","","","CentralEquatoria","Tali","Jaming",6,10,0,"inside County"
"5132","Malual-Tuk","Malual_tuk","Malual_tukAwerial","Awerial",NA,"OCHA COD, NBS Lakes",1,31.56036,5.89575,14239,"BW-0853","","","","","Lakes","Puluk","Duony-gok",6,20,0,"inside County"
"5133","Kperikudu","Kperikudu","KperikuduMvolo","Mvolo",NA,"OCHA COD",1,29.89537,5.8969,12108,"BU-0238","","","","","WesternEquatoria","Bagori","KPERIKUDU",6,10,0,"inside County"
"5134","Dazaki","Dazaki","DazakiYambio","Yambio",NA,"WFP, NBS Western Equatoria, UNMISS, OCHA COD",1,28.70224,5.89755,11430,"BU-0194","","","","","WesternEquatoria","Nadiangere","",6,50,1,""
"5135","DuonyGok","Duony_Gok","Duony_GokAwerial","Awerial",NA,"AOK",0,31.56206,5.89848,18334,"","","","","","Lakes","Puluk","",6,30,0,""
"5136","Pilara","Pilara","PilaraMvolo","Mvolo",NA,"WFP, OCHA COD, UNMISS, NBS Western Equatoria",0,30.15299,5.90083,12007,"BV-0896","","","","","WesternEquatoria","Yeri","",6,50,1,""
